,name,wkn,index,de_ticker,ticker,industry,ISIN
318,Companhia Energetica De Minas Gerais-CEMIG,A0YDQJ,USA,CIDS,CIG-C,Versorger,US2044098828
319,Companhia Siderurgica Nacional SA,907167,USA,CQWA,SID,Eisen/Stahl,US20440W1053
320,Compania Cervecerias Unidas SA,885057,USA,CVU,CVU.F,Getränke/Tabak,US2044291043
321,Compania de Minas Buenaventura SA,900844,USA,MBU,not_found,Rohstoffe,US2044481040
322,Compass Diversified,A0JMWA,USA,5CX,CODI,Finanzdienstleistungen,US20451Q1040
323,Compass Minerals International,A0BKZZ,USA,CM8,CMP,Rohstoffe,US20451N1019
324,Conagra Brands,861259,USA,CAO,CAG,Nahrungsmittel/Agrar,US2058871029
325,Concord Medical Services Holding Limited,A0YF3D,USA,C2CA,CCM,Gesundheitswesen,US2062771058
326,ConocoPhillips,575302,USA,YCP,COP,Öl/Gas,US20825C1045
327,Consolidated Edison,911563,USA,EDC,ED,Elektrotechnologie,US2091151041
328,Constellation Brands,871918,USA,CB1A,STZ,Getränke/Tabak,US21036P1084
329,Constellation Brands,871887,USA,CB1B,STZ-B,Getränke/Tabak,US21036P2074
330,Consumers Energy Company $4.50 Cumulative Preferred,A0YDQL,USA,not_found,not_found,not_found,not_found
331,Continental Resources,A0MQ12,USA,C5L,CLR,Öl/Gas,US2120151012
332,CONTROLADORA VUELA COMPAniA DE AVIACIoN SAB DE CV,A1W5BG,USA,2CDA,2CDA.F,Luftfahrt/Rüstung,US21240E1055
333,Cooper Companies (The),867409,USA,CP6,COO,Gesundheitswesen,US2166484020
334,Cooper-Standard Automotive,A1H5BU,USA,C31,CPS,Fahrzeuge,US21676P1030
335,Copa Holdings SA,A0H1Q1,USA,C2H,CPA,Luftfahrt/Rüstung,PAP310761054
336,Core Laboratories NV,897269,USA,CEI,CLB,Öl/Gas,NL0000200384
337,Coresite Realty Corp,A1C3R4,USA,not_found,not_found,not_found,not_found
338,Corning,850808,USA,GLW,GLW,Industrie/Mischkonzerne,US2193501051
339,Corporate Office Properties Trust,913833,USA,WX7,OFC,Immobilien,US22002T1088
340,Corrections Corp. of America,785392,USA,not_found,not_found,not_found,not_found
341,Costamare,A1C8A6,USA,LCM,CMRE,Logistik/Transport,MHY1771G1026
342,COTY,A1WY6X,USA,CO3A,COTY,Kosmetik,US2220702037
343,Covanta Holding Corp,A0F60S,USA,not_found,not_found,not_found,not_found
344,Crane Company,850819,USA,CZN,CR,Industrie/Mischkonzerne,US2243991054
345,Crawford & Company,938270,USA,CWK0,CRD-A,Finanzdienstleistungen,US2246332066
346,Crawford & Company,884741,USA,CWK,CRD-B,Finanzdienstleistungen,US2246331076
347,CRED.SUISSE GRP NA SF-04,876800,USA,CSX,CSGN.SW,Finanzdienstleistungen,CH0012138530
348,Credicorp Ltd,899417,USA,D8V,BAP,Finanzdienstleistungen,BMG2519Y1084
349,Credit Enhanced Corts Trust,A0YDRF,USA,not_found,not_found,not_found,not_found
350,Credit Suisse Group,911778,USA,CSX1,CSX1.F,Finanzdienstleistungen,US2254011081
351,CRESCENT POINT ENERGY Corp,A0NDGG,USA,016,CPG.TO,Öl/Gas,CA22576C1014
352,CRH Public Limited,923944,USA,XCRA,CRH,Bau/Infrastruktur,US12626K2033
353,Cross Timbers Royalty Trust,938271,USA,not_found,not_found,not_found,not_found
354,Crown Holdings,252092,USA,CWN,CCK,Kunststoffe/Verpackungen,US2283681060
355,CryoLife,900006,USA,CYL,AORT,Pharma,US2289031005
356,CTS Corp,850843,USA,XT1,CTS,Elektrotechnologie,US1265011056
357,CubeSmart,A1JKQD,USA,UK8,CUBE,Immobilien,US2296631094
358,Cullen/Frost Bankers,906913,USA,CFZ,CFR,Finanzdienstleistungen,US2298991090
359,Culp,919437,USA,CUZ,CULP,Bekleidung/Textil,US2302151053
360,Cummins,853121,USA,CUM,CMI,Maschinenbau,US2310211063
361,Curtiss-Wright Corp,850852,USA,CWT,CW,Industrie/Mischkonzerne,US2315611010
362,Customers Bancorp,A1WZCH,USA,334,CUBI,Finanzdienstleistungen,US23204G1004
363,CVR Energy,A0MUHT,USA,FL9,CVI,Öl/Gas,US12662P1084
364,CVS HEALTH Corp,859034,USA,CVS,CVS,Handel/E-Commerce,US1266501006
365,Cypress Environmental Partners LP,A1XCBB,USA,,CELP,Öl/Gas,US2327511075
366,Dana,A0NC7J,USA,4DH,DAN,Fahrzeuge,US2358252052
367,Danaher Corp,866197,USA,DAP,DHR,Industrie/Mischkonzerne,US2358511028
368,Daqo New Energy Corp,A1KAFV,USA,5DQ2,DQ,Erneuerbare Energien,US23703Q2030
369,Darden Restaurants,895738,USA,DDN,DRI,Nahrungsmittel/Agrar,US2371941053
370,Darling Ingredients,895117,USA,43D,DAR,Nahrungsmittel/Agrar,US2372661015
371,DaVita,897914,USA,TRL,DVA,Gesundheitswesen,US23918K1088
372,DCP Midstream LP,A0HMVE,USA,,DCP,Öl/Gas,US23311P1003
373,Deckers Outdoor Corp,894298,USA,DO2,DECK,Bau/Infrastruktur,US2435371073
374,Deere & Company,850866,USA,DCO,DE,Maschinenbau,US2441991054
375,Delek Logistics Partners LP,A1J7X0,USA,not_found,DKL,Öl/Gas,US24664T1034
376,Delta Air Lines,A0MQV8,USA,OYC,DAL,Luftfahrt/Rüstung,US2473617023
377,Deluxe Corp,860049,USA,DL8,DLX,Handel/E-Commerce,US2480191012
378,Deutsche Bank Aktiengesellschaft,514000,USA,DBK,DBK.DE,Finanzdienstleistungen,DE0005140008
379,Devon Energy Corp,925345,USA,DY6,DVN,Öl/Gas,US25179M1036
380,DHT Holdings,A1J059,USA,D8EN,DHT,Logistik/Transport,MHY2065G1219
381,Diageo plc,899505,USA,GUIA,DEO,Getränke/Tabak,US25243Q2057
382,Diamond Offshore Drilling,897577,USA,,not_found,Öl/Gas,US25271C1027
383,DiamondRock Hospitality Company,A0EQ4U,USA,HBO,DRH,Immobilien,US2527843013
384,Diana Shipping,A0D9BX,USA,DSZ,DSX,Logistik/Transport,MHY2066G1044
385,Diana Shipping,A1XFR8,USA,not_found,not_found,not_found,not_found
386,Dick's Sporting Goods,662541,USA,DSG,DKS,Freizeitprodukte,US2533931026
387,Diebold Nixdorf,856244,USA,DBD,DBD,Sonstige Technologie,US2536511031
388,Digital Realty Trust,A0DLFT,USA,FQI,DLR,Immobilien,US2538681030
389,Dillards,861569,USA,DL7A,DDS,Handel/E-Commerce,US2540671011
390,Dine Brands Global,A0Q3V8,USA,IHP,DIN,Nahrungsmittel/Agrar,US2544231069
391,Discover Financial Services,A0MUES,USA,DC7,DFS,Finanzdienstleistungen,US2547091080
392,Dolby Laboratories IncClass A,A0DNCY,USA,FUO,DLB,Sonstige Technologie,US25659T1079
393,Dollar General Corp,A0YEES,USA,7DG,DG,Handel/E-Commerce,US2566771059
394,Dominion Energy,932798,USA,DOD,D,Versorger,US25746U1097
395,Domino's Pizza,A0B6VQ,USA,EZV,DPZ,Nahrungsmittel/Agrar,US25754A2015
396,DOMTAR Corp,A0RPCJ,USA,,UFS.TO,Holz/Papier,US2575592033
397,Donaldson Company,859763,USA,DNZ,DCI,Sonstige Technologie,US2576511099
398,DORIAN LPG Ltd,A1135G,USA,0DA,LPG,Logistik/Transport,MHY2106R1100
399,Douglas Dynamics,A1CVGB,USA,5D4,PLOW,Maschinenbau,US25960R1059
400,Douglas Emmett,A0LCP8,USA,D8K,DEI,Immobilien,US25960P1093
401,Dover Corp,853707,USA,DOV,DOV,Maschinenbau,US2600031080
402,Dover Motorsports,903175,USA,not_found,not_found,not_found,not_found
403,DR Horton,884312,USA,HO2,DHI,Bau/Infrastruktur,US23331A1097
404,Dr Reddy's Laboratories Limited,659157,USA,RDDA,RDY,Pharma,US2561352038
405,DRDGOLD Ltd,A0MXRT,USA,DUBA,DUBA.F,Rohstoffe,US26152H3012
406,Dril-Quip,910217,USA,DQU,DRQ,Öl/Gas,US2620371045
407,DTE Energy Company,853943,USA,DGY,DTE,Versorger,US2333311072
408,Ducommun,861421,USA,DUM,DCO,Sonstige Technologie,US2641471097
409,Duke Energy Corp,A1J0EV,USA,D2MN,DUK,Versorger,US26441C2044
410,Duke Realty Corp,887674,USA,DUR,DRE,Immobilien,US2644115055
411,Dycom Industries,877158,USA,DYI,DY,Telekom,US2674751019
412,Dynagas LNG Parners LP,A1W8VH,USA,DGL,DLNG,Logistik/Transport,MHY2188B1083
413,Dynegy Inc. (New),A1J5JU,USA,not_found,not_found,not_found,not_found
414,Eagle Materials,A0BLQZ,USA,E5M,EXP,Bau/Infrastruktur,US26969P1084
415,Eagle Point Credit Company Inc,A2ASGJ,USA,not_found,not_found,not_found,not_found
416,Easterly Government Properties,A14NJ2,USA,E05,DEA,Immobilien,US27616P1030
417,EastGroup Properties,985160,USA,EGO,EGP,Immobilien,US2772761019
418,Eastman Chemical Company,889082,USA,EAC,EMN,Chemie,US2774321002
419,Eastman Kodak Company,A1W4RC,USA,KODN,KODK,Konsumgüter,US2774614067
420,Eaton Corp,A1J88N,USA,3EC,ETN,Elektrotechnologie,IE00B8KQN827
421,Ecolab,854545,USA,ECJ,ECL,Chemie,US2788651006
422,Ecopetrol SA,A0Q9ZL,USA,ECHA,ECHA.F,Öl/Gas,US2791581091
423,Edison International,887629,USA,EIX,EIX,Versorger,US2810201077
424,Edwards Lifesciences Corp,936853,USA,EWL,EW,Pharma,US28176E1082
425,Eli Lilly & Co,858560,USA,LLY,LLY,Pharma,US5324571083
426,Ellington Residential Mortgage Reit,A1T940,USA,73Z,EARN,Finanzdienstleistungen,US2885781078
427,Embotelladora Andina SA,906417,USA,AKOA,AKOA.SG,Getränke/Tabak,US29081P2048
428,Embotelladora Andina SA,906418,USA,AKOB,AKOB.F,Getränke/Tabak,US29081P3038
429,Embraer SA,A1C2PZ,USA,EMY,ERJN.MX,Luftfahrt/Rüstung,US29082A1079
430,EMCOR Group,898814,USA,EM4,EME,Bau/Infrastruktur,US29084Q1004
431,Emergent Biosolutions,A0LC2W,USA,ER4,EBS,Biotechnologie,US29089Q1058
432,Emerson Electric Co,850981,USA,EMR,EMR,Elektrotechnologie,US2910111044
433,Empire State Realty Trust,A1W6FF,USA,ES9,ESRT,Immobilien,US2921041065
434,Employers Holdings,A0MKCX,USA,YGB,EIG,Finanzdienstleistungen,US2922181043
435,Empresa Distribuidora Y Comercializadora Norte SA,A0MQYC,USA,PWD1,EDN,Versorger,US29244A1025
436,Enable Midstream Partners LP,A1100W,USA,not_found,not_found,not_found,not_found
437,Enbridge,885427,USA,EN3,ENB.TO,Öl/Gas,CA29250N1050
438,Endeavour Silver Corp,A0DJ0N,USA,EJD,EDR.TO,Rohstoffe,CA29258Y1034
439,Enel Americas SA,888164,USA,NER,ENIA,Versorger,US29274F1049
440,Energy Transfer LP,A0JJTN,USA,not_found,ET,Öl/Gas,US29273V1008
441,Enerplus Corp,A1H499,USA,E17,ERF.TO,Finanzdienstleistungen,CA2927661025
442,EnerSys,A0B7EH,USA,FDN,ENS,Elektrotechnologie,US29275Y1029
443,ENI SpA,898285,USA,ENI1,E,Versorger,US26874R1086
444,Enlink Midstream LLC,A1XFKA,USA,0E41,ENLC,Öl/Gas,US29336T1007
445,Ennis,850998,USA,,EBF,Konsumgüter,US2933891028
446,Enova International,A12D51,USA,27E,ENVA,Finanzdienstleistungen,US29357K1034
447,Enpro Industries,633524,USA,EP9,NPO,Maschinenbau,US29355X1072
448,Entergy Corp,889290,USA,ETY,ETR,Versorger,US29364G1031
449,Enterprise Products Partners LP,915716,USA,,EPD,Öl/Gas,US2937921078
450,Entravision Communication,938502,USA,EV9,EVC,Medien,US29382R1077
451,ENVESTNET,A1C2NW,USA,30E,ENV,Finanzdienstleistungen,US29404K1060
452,Envision Healthcare Holdings Inc.,A1W3DY,USA,not_found,not_found,not_found,not_found
453,Enzo Biochem,865607,USA,EZB,ENZ,Biotechnologie,US2941001024
454,EOG Resources,877961,USA,EO5,EOG,Öl/Gas,US26875P1012
455,Epam Systems,A1JS9Q,USA,E3M,EPAM,Software,US29414B1044
456,EPR Properties,A1J8BX,USA,not_found,not_found,not_found,not_found
457,EPR Properties,A1J8BY,USA,not_found,not_found,not_found,not_found
458,EQT Corp,A0RFZL,USA,EQ6,EQT,Öl/Gas,US26884L1098
459,Equifax,854618,USA,EFX,EFX,Finanzdienstleistungen,US2944291051
460,Equity Commonwealth,A119BD,USA,HP5A,EQC,Immobilien,US2946281027
461,Equity Commonwealth 6 1/,-,USA,not_found,not_found,not_found,not_found
462,Equity Lifestyle Properties,A0DNDJ,USA,MHV,ELS,Immobilien,US29472R1086
463,Equity Residential,985334,USA,EQR,EQR,Immobilien,US29476L1070
464,Eros International PLC,A1W7D2,USA,E1OA,ESGC,Unterhaltung,IM00B86NL059
465,ESCO Technologies,880907,USA,ET7,ESE,Sonstige Technologie,US2963151046
466,Essent Group Ltd,A1W6VY,USA,EG0,ESNT,Finanzdienstleistungen,BMG3198U1027
467,Essex Property Trust,891315,USA,EXP,ESS,Immobilien,US2971781057
468,Estee Lauder Companies (The),897933,USA,ELAA,EL,Kosmetik,US5184391044
469,Ethan Allen Interiors,885974,USA,not_found,ETD,Handel/E-Commerce,US2976021046
470,Evercore,A0KEXP,USA,QGJ,EVR,Finanzdienstleistungen,US29977A1051
471,Everest Re Group Ltd,580891,USA,ERE,RE,Finanzdienstleistungen,BMG3223R1088
472,Eversource Energy,A14NE5,USA,NWJ,ES,Versorger,US30040W1080
473,EVERTEC,A1T8GY,USA,2EV,EVTC,IT-Dienstleistungen,PR30040P1032
474,Evogene Ltd,A0Q7UP,USA,not_found,EVGN.TA,Biotechnologie,IL0011050551
475,EW Scripps Company (The),A0Q50J,USA,SQ6B,SSP,Medien,US8110544025
476,Exelon Corp,852011,USA,PEO,EXC,Versorger,US30161N1019
477,Express,A1CYT2,USA,02Z,EXPR,Bekleidung/Textil,US30219E1038
478,Extra Space Storage,A0B7S6,USA,FG8,EXR,Logistik/Transport,US30225T1025
479,Exxon Mobil Corp,852549,USA,XONA,XOM,Öl/Gas,US30231G1022
480,Fabrinet,A0Q2S5,USA,FAN,FN,Elektrotechnologie,KYG3323L1005
481,Factset Research Systems,901629,USA,FA1,FDS,Finanzdienstleistungen,US3030751057
482,Fair Isaac Corp,873369,USA,FRI,FICO,Software,US3032501047
483,Farmland Partners,A1XE4J,USA,0FA,FPI,Immobilien,US31154R1095
484,Federal Agricultural Mortgage Corp,938456,USA,A35,AGM,Finanzdienstleistungen,US3131483063
485,Federal Signal Corp,857967,USA,FSG,FSS,Fahrzeuge,US3138551086
486,Federated Hermes,914304,USA,3KC,FHI,Finanzdienstleistungen,US3142111034
487,FedEx Corp,912029,USA,FDX,FDX,Logistik/Transport,US31428X1063
488,Ferro Corp,851060,USA,FR9,FOE,Sonstige Technologie,US3154051003
489,Fidelity National Information Services,A0H1FP,USA,ZGY,FIS,IT-Dienstleistungen,US31620M1062
490,First American Financial Corp,A1C0EH,USA,Y1F,FAF,Finanzdienstleistungen,US31847R1023
491,First BanCorp,A1C9RC,USA,OLWN,FBP,Finanzdienstleistungen,PR3186727065
492,First Commonwealth Financial Corp,919114,USA,FCF,FCF,Finanzdienstleistungen,US3198291078
493,First Horizon Corp,A0CAN7,USA,FT2,FHN,Finanzdienstleistungen,US3205171057
494,First Industrial Realty Trust,893711,USA,F5W,FR,Immobilien,US32054K1034
495,FIRST MAJESTIC SILVER Corp,A0LHKJ,USA,FMV,FR.TO,Rohstoffe,CA32076V1031
496,First Republic Bank,A1C7VF,USA,81R,FRC,Finanzdienstleistungen,US33616C1009
497,FirstEnergy Corp,910509,USA,FE7,FE,Versorger,US3379321074
498,Flagstar Bancorp,A1J51V,USA,FL2P,FBC,Finanzdienstleistungen,US3379307057
499,FleetCor Technologies,A1C3R3,USA,07G,FLT,Sonstige Technologie,US3390411052
500,Flotek Industries,A0F43X,USA,F2I,FTK,Maschinenbau,US3433891021
501,Flowers Foods,632326,USA,FWF,FLO,Nahrungsmittel/Agrar,US3434981011
502,Flowserve Corp,864999,USA,FWV,FLS,Maschinenbau,US34354P1057
503,Fluor Corp,591332,USA,FLU,FLR,Bau/Infrastruktur,US3434121022
504,FMC Corp,871138,USA,FMQ,FMC,Chemie,US3024913036
505,FNB Corp,-,USA,not_found,not_found,not_found,not_found
506,FNB Corp,919910,USA,FN2,FNB,Finanzdienstleistungen,US3025201019
507,Fomento Economico Mexicano SAB DE CV,915671,USA,FOMA,FMX,Getränke/Tabak,US3444191064
508,Foot Locker,877539,USA,WOO,FL,Handel/E-Commerce,US3448491049
509,Ford Motor Company,502391,USA,FMC1,F,Fahrzeuge,US3453708600
510,Foresight Energy LP,A1159A,USA,,not_found,Rohstoffe,US34552U1043
511,FORTUNA Silver Mines,A0ETVA,USA,F4S,FVI.TO,Rohstoffe,CA3499151080
512,Fortune Brands Home & Security,A1JE0N,USA,2FB,FBHS,Bau/Infrastruktur,US34964C1062
513,Forum Energy Technologies Inc.,A2QJA0,USA,1FE1,FET,Öl/Gas,US34984V2097
514,Franco-Nevada Corp,A0M8PX,USA,3FO,FNV.TO,Rohstoffe,CA3518581051
515,Frank's International NV,A1W3ZG,USA,FK2,XPRO,Öl/Gas,NL0010556684
516,Franklin Covey Company,884271,USA,,FC,Dienstleistungen,US3534691098
517,Franklin Resources,870315,USA,FRK,BEN,Finanzdienstleistungen,US3546131018
518,Freeport-McMoran,896476,USA,FPMB,FCX,Rohstoffe,US35671D8570
519,Fresenius Medical Care AG & Co KGaA,879529,USA,FMEA,FMS,Gesundheitswesen,US3580291066
520,Fresh Del Monte Produce,910307,USA,FDM,FDP,Nahrungsmittel/Agrar,KYG367381053
521,FTI Consulting,907337,USA,FCQ,FCN,Dienstleistungen,US3029411093
522,Future Fuel Corp,A0YHQB,USA,3FF,FF,Chemie,US36116M1062
523,Gabelli Equity Trust Inc.,871949,USA,1KY,GAB,Finanzdienstleistungen,US3623971013
524,GAMCO Investors,A0F56H,USA,6JV,GBL,Finanzdienstleistungen,US3614381040
525,GameStop Corp,A0HGDX,USA,GS2C,GME,Unterhaltung,US36467W1099
526,Gap (The),863533,USA,GAP,GPS,Bekleidung/Textil,US3647601083
527,Gartner,887957,USA,GGRA,IT,IT-Dienstleistungen,US3666511072
528,Gaslog Partners LP,A112DR,USA,03G,GLOP,Logistik/Transport,MHY2687W1084
529,GATX Corp,851137,USA,GAX,GATX,Dienstleistungen,US3614481030
530,Generac Holdings,A0YGR4,USA,G84,GNRC,Elektrotechnologie,US3687361044
531,General Dynamics Corp,851143,USA,GDX,GD,Luftfahrt/Rüstung,US3695501086
532,General Mills,853862,USA,GRM,GIS,Nahrungsmittel/Agrar,US3703341046
533,General Motors Company,A1C9CM,USA,8GM,GM,Fahrzeuge,US37045V1008
534,Genesco,851167,USA,GN8,GCO,Bekleidung/Textil,US3715321028
535,Genesis Energy LP,904955,USA,,GEL,Öl/Gas,US3719271047
536,GENIE ENERGY Ltd,A1JMHT,USA,6GE,GNE,Öl/Gas,US3722842081
537,Genpact Limited,A0MXL7,USA,35G,G,Dienstleistungen,BMG3922B1072
538,Genuine Parts Company,858406,USA,GPT,GPC,Fahrzeuge,US3724601055
539,Genworth Financial,A0CA8M,USA,GGK,GNW,Finanzdienstleistungen,US37247D1063
540,Geopark Limited,A0JML6,USA,G6O,GPRK,Öl/Gas,BMG383271050
541,Gerdau SA,915270,USA,GDUA,GGB,Eisen/Stahl,US3737371050
542,Getty Realty Corp,929043,USA,not_found,GTY,Immobilien,US3742971092
543,Gildan Activewear,915121,USA,VGA,GIL.TO,Bekleidung/Textil,CA3759161035
544,GlaxoSmithKline plc,940610,USA,GS7A,GSK,Pharma,US37733W1053
545,Global Partners LP,A0HF1S,USA,not_found,GLP,Öl/Gas,US37946R1095
546,Global Payments,603111,USA,GLO,GPN,IT-Dienstleistungen,US37940X1028
547,Global Ship Lease,A2ANKV,USA,not_found,not_found,not_found,not_found
548,Globant SA,A117M8,USA,2G2,GLOB,IT-Dienstleistungen,LU0974299876
549,Globus Medical,A1J2LY,USA,GM0N,GMED,Gesundheitswesen,US3795772082
550,GoDaddy,A14QAF,USA,38D,GDDY,Internet,US3802371076
551,Gold Fields Ltd,862484,USA,EDG,GFI,Rohstoffe,US38059T1060
552,Goldcorp Inc,890493,USA,not_found,not_found,not_found,not_found
553,Goldman Sachs Group,920332,USA,GOS,GS,Finanzdienstleistungen,US38141G1040
554,GP Strategies Corp,897296,USA,not_found,not_found,not_found,not_found
555,Graco,859357,USA,GA8,GGG,Sonstige Technologie,US3841091040
556,Graham Corp,857127,USA,781,GHM,Maschinenbau,US3845561063
557,Graham Holdings Company,A1W9DT,USA,WPOB,GHC,Medien,US3846371041
558,Granite Construction,879080,USA,GRG,GVA,Bau/Infrastruktur,US3873281071
559,Granite Real Estate Investment Trust,A1KAGY,USA,4I7,GRT-UN.TO,Immobilien,CA3874371147
560,Graphic Packaging Holding Company,A0NGSQ,USA,4W8,GPK,Kunststoffe/Verpackungen,US3886891015
561,Gray Television,902961,USA,GCZB,GTN,Medien,US3893751061
562,Gray Television,903419,USA,GCZA,GTN-A,Medien,US3893752051
563,Great Ajax Corp,A14Q7L,USA,45R,AJX,Immobilien,US38983D3008
564,Green Dot Corp,A1C0P5,USA,5GN,GDOT,Finanzdienstleistungen,US39304D1028
565,Greenbrier Companies (The),891600,USA,G90,GBX,Maschinenbau,US3936571013
566,Greenhill & Co,A0B9GF,USA,GH3,GHL,Finanzdienstleistungen,US3952591044
567,Greif,924031,USA,GB6B,GEF-B,Kunststoffe/Verpackungen,US3976242061
568,Greif,866263,USA,GR3,GEF,Kunststoffe/Verpackungen,US3976241071
569,Griffon Corp,856788,USA,GFF,GFF,Dienstleistungen,US3984331021
570,Group 1 Automotive,910163,USA,GAV,GPI,Handel/E-Commerce,US3989051095
571,GRUMA SAB DE CV B ADR/5,A1J4GH,USA,not_found,not_found,not_found,not_found
572,Grupo Aeroportuario del Pacifico SAB de CV Amer Dep Shares (each rep 10 Ser B shares),A0JDTM,USA,G9N,PAC,Luftfahrt/Rüstung,US4005061019
573,Grupo Aeroportuario del Sureste SA,579253,USA,AEDA,ASR,Logistik/Transport,US40051E2028
574,Grupo Aval Acciones Y Valores SA,A12A8M,USA,6GAA,6GAA.F,Finanzdienstleistungen,US40053W1018
575,Grupo Televisa SA,888781,USA,TLV,TV,Medien,US40049J2069
576,GTT Communications,A1XBSM,USA,2G6,GTTNQ,Telekom,US3623931009
577,Guess,902204,USA,GU9,GES,Bekleidung/Textil,US4016171054
578,Guidewire Software,A1JS4X,USA,0GS,GWRE,Software,US40171V1008
579,H&R Block,859376,USA,HRB,HRB,Finanzdienstleistungen,US0936711052
580,Haemonetics Corp,881782,USA,HAZ,HAE,Gesundheitswesen,US4050241003
581,Halliburton Company,853986,USA,HAL,HAL,Öl/Gas,US4062161017
582,Halyard Health Inc.,A12DEJ,USA,not_found,not_found,not_found,not_found
583,Hanesbrands,A0KEQF,USA,HN9,HBI,Nahrungsmittel/Agrar,US4103451021
584,Hanger,882976,USA,HO8,HNGR,Gesundheitswesen,US41043F2083
585,Hannon Armstrong Sustainable Infrastructure Capital,A1T9C5,USA,6HA,HASI,Immobilien,US41068X1000
586,Hanover Insurance Group (The),A0ESNN,USA,AF4,THG,Finanzdienstleistungen,US4108671052
587,Harley-Davidson,871394,USA,HAR,HOG,Fahrzeuge,US4128221086
588,Harmony Gold Mining Company Ltd.,851267,USA,HAM1,HAR.JO,Rohstoffe,ZAE000015228
589,Harsco Corp,851271,USA,HA7,HSC,Industrie/Mischkonzerne,US4158641070
590,Hartford Financial Services Group,-,USA,not_found,not_found,not_found,not_found
591,Hartford Financial Services Group (The),898521,USA,HFF,HIG,Finanzdienstleistungen,US4165151048
592,Haverty Furniture Companies,889712,USA,25F,HVT,Bau/Infrastruktur,US4195961010
593,Haverty Furniture Companies,938472,USA,25F0,HVT-A,Bau/Infrastruktur,US4195962000
594,Hawaiian Electric Industries,868056,USA,HWI,HE,Versorger,US4198701009
595,HB Fuller Company,861402,USA,HB1,FUL,Chemie,US3596941068
596,HCA Healthcare,A1JFMW,USA,2BH,HCA,Gesundheitswesen,US40412C1018
597,HCI Group,A1W02H,USA,0H5,HCI,Finanzdienstleistungen,US40416E1038
598,HDFC Bank Limited,694482,USA,HDFA,HDFA.F,Finanzdienstleistungen,US40415F1012
599,Healthcare Realty Trust,886627,USA,HR6,HR,Immobilien,US4219461047
600,Hecla Mining Company,854693,USA,HCL,HL,Rohstoffe,US4227041062
601,HEICO Corp,889997,USA,HC1,HEI,Luftfahrt/Rüstung,US4228061093
602,HEICO Corp,914043,USA,HC1A,HEI-A,Luftfahrt/Rüstung,US4228062083
603,Helix Energy Solutions Group,A0JD3R,USA,CTV,HLX,Öl/Gas,US42330P1075
604,Helmerich & Payne,851292,USA,HPC,HP,Öl/Gas,US4234521015
605,Herbalife Nutrition Ltd,A0DNX7,USA,HOO,HLF,Nahrungsmittel/Agrar,KYG4412G1010
606,Hercules Capital,A0ERTZ,USA,not_found,not_found,not_found,not_found
607,Heritage Insurance Holdings,A113GG,USA,11H,HRTG,Finanzdienstleistungen,US42727J1025
608,HERSHA HOSPITALITY TRUST,-,USA,not_found,not_found,not_found,not_found
609,Hershey Company (The),851297,USA,HSY,HSY,Nahrungsmittel/Agrar,US4278661081
610,Hess Corp,A0JMQL,USA,AHC,HES,Öl/Gas,US42809H1077
611,Hexcel Corp,894306,USA,HXL,HXL,Industrie/Mischkonzerne,US4282911084
612,Hi-Crush,A1J2SL,USA,,not_found,Öl/Gas,US4283371098
613,Highwoods Properties,891252,USA,HQS,HIW,Immobilien,US4312841087
614,Hill International,A0KETE,USA,HLZ,HIL,Dienstleistungen,US4314661012
615,Hill-Rom Holdings,A0NJH0,USA,not_found,not_found,not_found,not_found
616,Hillenbrand,A0NHFB,USA,9HI,HI,Dienstleistungen,US4315711089
617,Hilltop Holdings,A0MX4M,USA,WXF,HTH,Finanzdienstleistungen,US4327481010
618,Hilton Worldwide Holdings Inc.,A1W92N,USA,not_found,not_found,not_found,not_found
619,HNI Corp,A0CA2A,USA,HO9,HNI,Bau/Infrastruktur,US4042511000
620,Hoegh LNG Partners LP,A119NL,USA,1H6,HMLP,Logistik/Transport,MHY3262R1009
621,Holly Energy Partners LP,A0B9ZA,USA,,HEP,Öl/Gas,US4357631070
622,HOLLYFRONTIER Corp,A1JCLQ,USA,HL8,HFC,Öl/Gas,US4361061082
623,Home Depot,866953,USA,HDI,HD,Handel/E-Commerce,US4370761029
624,Honda Motor Co Ltd,858326,USA,HDMA,HMC,Fahrzeuge,US4381283088
625,Honeywell International,870153,USA,ALD,HON,Industrie/Mischkonzerne,US4385161066
626,Horace Mann Educators Corp,882987,USA,HM9,HMN,Finanzdienstleistungen,US4403271046
627,Hormel Foods Corp,850875,USA,HO7,HRL,Nahrungsmittel/Agrar,US4404521001
628,Host Hotels & Resorts,918239,USA,HMT,HST,Hotels/Tourismus,US44107P1049
629,Howard Hughes Corp (The),A1C7ML,USA,HHE,HHC,Immobilien,US44267D1072
630,HSBC Holdings PLC,924153,USA,HBC2,HSBC,Finanzdienstleistungen,US4042804066
631,Huaneng Power Intl,892647,USA,HUP,HNP,Versorger,US4433041005
632,HUBSPOT,A12CWQ,USA,096,HUBS,Software,US4435731009
633,Hudbay Minerals,A0DPL4,USA,OCKA,HBM.TO,Rohstoffe,CA4436281022
634,Hudson Pacific Properties,A1CZMY,USA,HP9,HPP,Immobilien,US4440971095
635,Humana,856584,USA,HUM,HUM,Finanzdienstleistungen,US4448591028
636,Huntington Ingalls Industries,A1JE8X,USA,HI4,HII,Industrie/Mischkonzerne,US4464131063
637,Huntsman Corp,A0DQGM,USA,HTR,HUN,Chemie,US4470111075
