,name,wkn,index,de_ticker,ticker,industry,ISIN
277,"BLUELINEA SA       EO-,20",A12CGG,FR,not_found,not_found,not_found,not_found
278,BNP Paribas S.A.,887771,FR,BNP,BNP.PA,Finanzdienstleistungen,FR0000131104
279,BOIRON S.A.,873532,FR,BON,BOI.PA,Pharma,FR0000061129
280,Bollore S.A.,875558,FR,BOP,BOL.PA,Industrie/Mischkonzerne,FR0000039299
281,Bonduelle S.A.,915165,FR,BDU,BON.PA,Nahrungsmittel/Agrar,FR0000063935
282,Bone Therapeutics S.A.,A14NHV,FR,BT1,BOTHE.BR,Biotechnologie,BE0974280126
283,Bourse Direct S.A.,929082,FR,BD6,BSD.PA,Internet,FR0000074254
284,Bouygues S.A.,858821,FR,BYG,EN.PA,Bau/Infrastruktur,FR0000120503
285,Budget Telecom Actions Nominatives S.A.,A0LD72,FR,9BU,ALBUD.PA,Telekom,FR0004172450
286,Bureau Veritas SA,A0M45W,FR,4BV,BVI.PA,Dienstleistungen,FR0006174348
287,Burelle SA,873741,FR,7SP,BUR.PA,Fahrzeuge,FR0000061137
288,Cafom S.A.,A0DPXB,FR,CAA,CAFO.PA,Handel/E-Commerce,FR0010151589
289,Capgemini SE,869858,FR,CGM,CAP.PA,IT-Dienstleistungen,FR0000125338
290,Carbios S.A.,A1XA4J,FR,3C1,ALCRB.PA,Chemie,FR0011648716
291,Carmat S.A.,A1C017,FR,CXT,ALCAR.PA,Gesundheitswesen,FR0010907956
292,Carmila S.A.S.,A0YFKD,FR,CUX1,CARM.PA,Immobilien,FR0010828137
293,Carrefour S.A.,852362,FR,CAR,CA.PA,Handel/E-Commerce,FR0000120172
294,"Casino, Guichard-Perrachon S.A.",853152,FR,CAJ,CO.PA,Handel/E-Commerce,FR0000125585
295,CAST S.A.,922674,FR,YAS,CAS.PA,Software,FR0000072894
296,Catana Group S.A.,A0ERJT,FR,2HU,CATG.PA,Freizeitprodukte,FR0010193052
297,CATER. INTL SVCS-CISINH.,918957,FR,8WG,CTRG.PA,Dienstleistungen,FR0000064446
298,"CBO TERRITORIA    EO 1,32",A0E9TF,FR,not_found,not_found,not_found,not_found
299,Cegedim S.A.,895036,FR,C7E,CGM.PA,IT-Dienstleistungen,FR0000053506
300,Cegereal SA,A0JJ3N,FR,D2L,VTR.PA,Immobilien,FR0010309096
301,Cellectis S.A.,A0MKPR,FR,ZVA,ALCLS.PA,Biotechnologie,FR0010425595
302,CELLNOVO GROUP INH. EO 1,A14WF4,FR,,not_found,Gesundheitswesen,FR0012633360
303,Cerenis Therapeutics Holdings S.A.,A14QR9,FR,609,ABNX.PA,Biotechnologie,FR0012616852
304,CHARGEURS S.A.,901535,FR,GET,CRI.PA,Bekleidung/Textil,FR0000130692
305,Christian Dior SE,883123,FR,DIO,CDI.PA,Bekleidung/Textil,FR0000130403
306,Cibox Inter(a)ctive S.A.,903571,FR,1YH,CIB.PA,Hardware,FR0000054322
307,Clasquin S.A.,A0JC66,FR,7J4,ALCLA.PA,Logistik/Transport,FR0004152882
308,Cnim Groupe SA,873530,FR,9IY,not_found,Bau/Infrastruktur,FR0000053399
309,Cnova N.V.,A12FH2,FR,5CN,CNV.PA,Handel/E-Commerce,NL0010949392
310,CNP Assurances S.A.,916594,FR,not_found,not_found,not_found,not_found
311,Coface S.A.,A1XDS6,FR,65C,COFA.PA,Finanzdienstleistungen,FR0010667147
312,Coheris S.A.,931114,FR,OHE,COH.PA,Software,FR0004031763
313,COIL S.A.,910288,FR,not_found,not_found,not_found,not_found
314,Colas S.A.,853381,FR,OL3,RE.PA,Bau/Infrastruktur,FR0000121634
315,Compagnie de Saint-Gobain S.A.,872087,FR,GOB,SGO.PA,Bau/Infrastruktur,FR0000125007
316,Compagnie des Alpes S.A.,905176,FR,JCA,CDA.PA,Hotels/Tourismus,FR0000053324
317,Compagnie Generale des Etablissements Michelin SCA,850739,FR,not_found,not_found,not_found,not_found
318,Compagnie Plastic Omnium S.A.,871780,FR,EZM,POM.PA,Chemie,FR0000124570
319,COURTOIS NOM.       EO 23,900897,FR,not_found,not_found,not_found,not_found
320,COVIVIO HOTELS INH.  EO 4,798307,FR,9FM,COVH.PA,Immobilien,FR0000060303
321,Covivio S.A.,659094,FR,F5D,COV.PA,Immobilien,FR0000064578
322,Credit Agricole S.A.,982285,FR,XCA,ACA.PA,Finanzdienstleistungen,FR0000045072
323,CROSSJECT S.A.,A1XEH4,FR,74C,ALCJ.PA,Gesundheitswesen,FR0011716265
324,CROSSWOOD S.A. NOM.  EO 1,792660,FR,not_found,not_found,not_found,not_found
325,CS GROUP SA NOM.     EO 1,602343,FR,L8O,SX.PA,IT-Dienstleistungen,FR0007317813
326,Damartex SA,691196,FR,6C3,ALDAR.PA,Handel/E-Commerce,FR0000185423
327,Danone S.A.,851194,FR,BSN,BN.PA,Nahrungsmittel/Agrar,FR0000120644
328,Dassault Aviation S.A.,852361,FR,not_found,not_found,not_found,not_found
329,Dassault Systemes S.A.,901295,FR,not_found,not_found,not_found,not_found
330,DBV technologies S.A.,A1JWB7,FR,DBV,DBV.PA,Biotechnologie,FR0010417345
331,DEINOVE S.A.,A1CXES,FR,5D8,ALDEI.PA,Chemie,FR0010879056
332,Delfingen Industry S.A.,899672,FR,HBS,ALDEL.PA,Fahrzeuge,FR0000054132
333,Delta Drone S.A.,A1W7E5,FR,not_found,not_found,not_found,not_found
334,Derichebourg S.A.,893619,FR,PNU,DBG.PA,Dienstleistungen,FR0000053381
335,Diageo PLC,851247,FR,GUI,DGE.L,Getränke/Tabak,GB0002374006
336,"DLSI, Forbach",A0LF6P,FR,not_found,not_found,not_found,not_found
337,DNXCORP SE,A0MMT4,FR,DWP,ALDNX.PA,Internet,FR0010436584
338,DRDGOLD Ltd.,A0DNR0,FR,DUB1,DRD.JO,Rohstoffe,ZAE000058723
339,EAUX DE ROYAN NOM.  EO 10,806273,FR,not_found,not_found,not_found,not_found
340,Ecoslops S.A.,A14NWZ,FR,7T0,ALESA.PA,Öl/Gas,FR0011490648
341,Edenred S.A.,A1C0JG,FR,QSV,EDEN.PA,Dienstleistungen,FR0010908533
342,EGIDE S.A.,925631,FR,EGID,GID.PA,Sonstige Technologie,FR0000072373
343,Eiffage S.A.,853452,FR,EF3,FGR.PA,Bau/Infrastruktur,FR0000130452
344,Ekinops S.A.S.,A1W7NS,FR,E0J,EKI.PA,Elektrotechnologie,FR0011466069
345,EL. STRASBG NOM. EO 10,850956,FR,7Z2,ELEC.PA,Versorger,FR0000031023
346,Electricite de France S.A. (E.D.F.),A0HG6A,FR,E2F,EDF.PA,Versorger,FR0010242511
347,Electro Power Systems S.A.,A14R53,FR,8XE,NHOA.PA,Elektrotechnologie,FR0012650166
348,Eli Lilly & Co.,858560,FR,LLY,LLY,Pharma,US5324571083
349,Elior Group SCA,A115FW,FR,21E,ELIOR.PA,Dienstleistungen,FR0011950732
350,Elis S.A.,A14M93,FR,7EL,ELIS.PA,Dienstleistungen,FR0012435121
351,"ENCRES DUBUIT INH. EO-,40",936083,FR,not_found,not_found,not_found,not_found
352,Engie S.A.,A0ER6Q,FR,GZF,ENGI.PA,Versorger,FR0010208488
353,Entreparticuliers.com,A0MKPQ,FR,99Q,ALENT.PA,Internet,FR0010424697
354,EO2 S.A,A0MSNT,FR,EO4,ALEO2.PA,Erneuerbare Energien,FR0010465534
355,EOS Imaging S.A.,A1JT0S,FR,not_found,not_found,not_found,not_found
356,Eramet S.A.,892800,FR,ER7,ERA.PA,Rohstoffe,FR0000131757
357,Erytech Pharma S.A.,A1T94R,FR,2E4,ERYP.PA,Pharma,FR0011471135
358,Esi Group S.A.,502204,FR,EGJ,ESI.PA,Software,FR0004110310
359,Esker S.A.,907928,FR,EKE,ALESK.PA,Software,FR0000035818
360,Esperite N.V.,A0YB5B,FR,5C1A,ESP.AS,Gesundheitswesen,NL0009272137
361,EssilorLuxottica S.A.,863195,FR,ESL,EL.PA,Gesundheitswesen,FR0000121667
362,Esso S.A.F.,851011,FR,EH8,ES.PA,Öl/Gas,FR0000120669
363,Etablissements Maurel et Prom S.A.,853155,FR,ETX,MAU.PA,Öl/Gas,FR0000051070
364,"EURASI.FONC.INV.EO 0,01",890865,FR,not_found,not_found,not_found,not_found
365,Eurazeo SE,860642,FR,EUQ,RF.PA,Finanzdienstleistungen,FR0000121121
366,Euro Ressources S.A.,894825,FR,GY5,EUR.PA,Rohstoffe,FR0000054678
367,Eurofins Scientific S.E.,910251,FR,not_found,not_found,not_found,not_found
368,"EUROLAND CORP.    EO 0,21",A0KFSS,FR,not_found,not_found,not_found,not_found
369,Euronext N.V.,A115MJ,FR,ENXB,ENX.PA,Finanzdienstleistungen,NL0006294274
370,EuropaCorp S.A.,A0MWCT,FR,AZ6,ALECP.PA,Medien,FR0010490920
371,Europcar Groupe S.A.,A14U65,FR,E7CD,EUCAR.PA,Logistik/Transport,FR0012789949
372,Eutelsat Communications S.A.,A0HGPT,FR,E3B,ETL.PA,Telekom,FR0010221234
373,"EVOLIS S.A. INH.   EO-,08",A0JKDX,FR,not_found,not_found,not_found,not_found
374,"EXEL INDS S.A. A   EO 2,5",907602,FR,8YK,EXE.PA,Maschinenbau,FR0004527638
375,Faurecia SE,867025,FR,FAU,EO.PA,Fahrzeuge,FR0000121147
376,FERM.CASINO M.C. INH.EO12,861610,FR,not_found,not_found,not_found,not_found
377,Fermentalg SA,A1103M,FR,1F6,FALG.PA,Biotechnologie,FR0011271600
378,FIDUCIAL OFFICE SOLUTIONS,792666,FR,not_found,not_found,not_found,not_found
379,FIDUCIAL REAL ESTATE,876663,FR,not_found,not_found,not_found,not_found
380,Figeac Aero S.A.,A1XBG1,FR,1F1,FGA.PA,Luftfahrt/Rüstung,FR0011665280
381,FINANC.D.L'ODET INH.EO 16,662247,FR,49F,ODET.PA,Finanzdienstleistungen,FR0000062234
382,"FINANCIE.E.IMM.INH.EO1,52",798308,FR,not_found,not_found,not_found,not_found
383,FIPP SA INH.      O.N.,851069,FR,FIPP,FIPP.PA,Finanzdienstleistungen,FR0000038184
384,Fleury Michon S.A.,933769,FR,4XZ,FR0000074759.SG,Nahrungsmittel/Agrar,FR0000074759
385,Fnac Darty,A1T95K,FR,1FN,FNAC.PA,Handel/E-Commerce,FR0011476928
386,Focus Home Interactive S.A.,A14NXK,FR,0HF,ALFOC.PA,Unterhaltung,FR0012419307
387,Ford Motor Co.,502391,FR,FMC1,F,Fahrzeuge,US3453708600
388,Fountaine Pajot SA,A0X8WD,FR,65T,ALFPC.PA,Freizeitprodukte,FR0010485268
389,"FRANCE TOURISM.IMM.EO-,25",A12CFX,FR,not_found,not_found,not_found,not_found
390,Freelance.com,A0HL4T,FR,9B4,ALFRE.PA,Dienstleistungen,FR0004187367
391,FREY,A0QYPA,FR,943,FREY.PA,Immobilien,FR0010588079
392,Gascogne S.A.,869297,FR,G5O,ALBI.PA,Holz/Papier,FR0000124414
393,Gaumont SA,852507,FR,69N,GAM.PA,Medien,FR0000034894
394,Gaztransport Technigaz SAS,A1XEHR,FR,9TG,GTT.PA,Logistik/Transport,FR0011726835
395,Geci International S.A.,632749,FR,G8C,ALGEC.PA,Dienstleistungen,FR0000079634
396,Gecina S.A.,A0BLMY,FR,GI6A,GFC.PA,Finanzdienstleistungen,FR0010040865
397,Generix Group SA,A0MYAC,FR,106,GENX.PA,Software,FR0010501692
398,Genfit S.A.,A0LGJ2,FR,XUP,GNFT.PA,Biotechnologie,FR0004163111
399,Genomic Vision S.A.,A110TM,FR,G09,GV.PA,Biotechnologie,FR0011799907
400,Genoway S.A.,A0MRJ4,FR,JEH,ALGEN.PA,Biotechnologie,FR0004053510
401,Gerard Perrier Industrie SA,908817,FR,80T,PERR.PA,Elektrotechnologie,FR0000061459
402,Getlink SE,A0M6L1,FR,TNU3,GET.PA,Logistik/Transport,FR0010533075
403,GEVELOT S.A. INH.   EO 35,542159,FR,8XD,ALGEV.PA,Maschinenbau,FR0000033888
404,GL Events S.A.,632297,FR,0X5,GLO.PA,Dienstleistungen,FR0000066672
405,Global Bioenergies S.A.,A1JBVH,FR,1DK,ALGBE.PA,Erneuerbare Energien,FR0011052257
406,GRAINES VOLTZ INH. EO 1,792655,FR,not_found,not_found,not_found,not_found
407,"GRENOBL.D'EL.-INH.EO2,059",912895,FR,not_found,not_found,not_found,not_found
408,Groupe Actiplay SA,A1JFY3,FR,4YA,ALKLA.PA,Dienstleistungen,FR0011038348
409,"GROUPE CIOA   EO -,30",A2N510,FR,not_found,not_found,not_found,not_found
410,Groupe CRIT S.A.,930172,FR,CT2,CEN.PA,Dienstleistungen,FR0000036675
411,Groupe Euromedis S.A.,806302,FR,61R,ALEMG.PA,Gesundheitswesen,FR0000075343
412,Groupe Gorge S.A.,912613,FR,2G3,GOE.PA,Maschinenbau,FR0000062671
413,Groupe Guillin S.A.,A14VXU,FR,ZUY,ALGIL.PA,Kunststoffe/Verpackungen,FR0012819381
414,GROUPE JAJ NOM.      EO 1,879441,FR,not_found,not_found,not_found,not_found
415,Groupe LDLC S.A.,810855,FR,6CE,ALLDL.PA,Handel/E-Commerce,FR0000075442
416,Groupe Open S.A.,932704,FR,,not_found,IT-Dienstleistungen,FR0004050300
417,Groupe Partouche S.A.,A14QF9,FR,PZ21,PARP.PA,Unterhaltung,FR0012612646
418,Groupe SFPI S.A.,927106,FR,EKN,SFPI.PA,Industrie/Mischkonzerne,FR0004155000
419,Guerbet S.A.,870481,FR,4G8,GBT.PA,Pharma,FR0000032526
420,Guillemot Corp.,917556,FR,GUL,GUI.PA,Hardware,FR0000066722
421,H2O Innovation Inc.,-,FR,not_found,not_found,not_found,not_found
422,Haulotte Group S.A.,923269,FR,PHT,PIG.PA,Industrie/Mischkonzerne,FR0000066755
423,"HERIGE S.A.    IN.EO 1,50",792674,FR,8YW,ALHRG.PA,Bau/Infrastruktur,FR0000066540
424,Hermes International S.A.,886670,FR,HMI,RMS.PA,Konsumgüter,FR0000052292
425,Hexcel Corp.,894306,FR,HXL,HXL,Industrie/Mischkonzerne,US4282911084
426,HF Company,909944,FR,HFC,ALHF.PA,Sonstige Technologie,FR0000038531
427,High Co.,900218,FR,HIH,HCO.PA,Dienstleistungen,FR0000054231
428,HIOLLE INDUSTR.NOM.,578076,FR,not_found,not_found,not_found,not_found
429,Hipay Group S.A.,A14V8U,FR,9LH,ALHYP.PA,Finanzdienstleistungen,FR0012821916
430,"HITECHPROS S.A.   EO -,40",A0LFJ9,FR,not_found,not_found,not_found,not_found
431,Holcim Ltd.,869898,FR,HLBN,HOLN.SW,Bau/Infrastruktur,CH0012214059
432,HSBC Holdings PLC,923893,FR,HBC1,HSBA.L,Finanzdienstleistungen,GB0005405286
433,Hybrigenics S.A.,A0M9ZU,FR,3HB,ALHYG.PA,Biotechnologie,FR0004153930
434,HYDRO-EXPLOITA.NOM. EO 16,806345,FR,not_found,not_found,not_found,not_found
435,I2S SA,A0M5ZR,FR,not_found,not_found,not_found,not_found
436,Icade S.A.,850999,FR,3IC,ICAD.PA,Immobilien,FR0000035081
437,ID Logistics Group,A1JWG9,FR,1ID,IDL.PA,Logistik/Transport,FR0010929125
438,IDI S.C.A.,882160,FR,8KC,IDIP.PA,Finanzdienstleistungen,FR0000051393
439,IGE +  XAO S.A.,905801,FR,not_found,not_found,not_found,not_found
440,Imerys S.A.,851898,FR,IY4,NK.PA,Bau/Infrastruktur,FR0000120859
441,Immobiliere Dassault SA,854127,FR,6KP,IMDA.PA,Immobilien,FR0000033243
442,"IMPRIMERIE CHIR.NOM.EO0,8",810752,FR,not_found,not_found,not_found,not_found
443,Infosys Ltd. (ADRs),919668,FR,IOY,INFY,IT-Dienstleistungen,US4567881085
444,"INFOTEL S.A. INH. EO 0,40",918337,FR,3NH,INF.PA,IT-Dienstleistungen,FR0000071797
445,Ingenico Group S.A.,870752,FR,not_found,not_found,not_found,not_found
446,Innate Pharma S.A.,A0LCUJ,FR,IDD,IPH.PA,Biotechnologie,FR0010331421
447,Innelec Multimedia IMM S.A.,915169,FR,1W2,ALINN.PA,Software,FR0000064297
448,Inside Secure S.A.,A1JTXZ,FR,I3Q,VMX.PA,Software,FR0010291245
449,IntegraGen,A1J1JV,FR,7N8,ALINT.PA,Biotechnologie,FR0010908723
450,International Flavors & Fragrances Inc.,853881,FR,IFF,IFF,Chemie,US4595061015
451,Interparfums S.A.,907907,FR,I8P,ITP.PA,Konsumgüter,FR0004024222
452,Intrasense S.A.S.,A1W6V5,FR,I8S,ALINS.PA,Software,FR0011179886
453,Ipsen S.A.,A0ESMG,FR,I7G,IPN.PA,Pharma,FR0010259150
454,Ipsos S.A.,923860,FR,IPZ,IPS.PA,Dienstleistungen,FR0000073298
455,IT Link S.A.,922593,FR,IL8,ALITL.PA,IT-Dienstleistungen,FR0000072597
456,"ITESOFT S.A. INH.  EO-,06",626056,FR,IE5,ITE.PA,Software,FR0004026151
457,Jacques Bogart SA,A14XDG,FR,6XW,JBOG.PA,Kosmetik,FR0012872141
458,Jacquet Metal Service,875606,FR,I43,JCQ.PA,Eisen/Stahl,FR0000033904
459,JCDecaux S.A.,578972,FR,DCS,DEC.PA,Dienstleistungen,FR0000077919
460,"JSA TECHNOLOGY    EO -,10",A0RDEX,FR,Ticker-Symbol:,MLJSA.PA,Erneuerbare Energien,FR0010680033
461,Kaufman & Broad S.A.,934515,FR,3GH,KOF.PA,Bau/Infrastruktur,FR0004007813
462,Kering S.A.,851223,FR,PPX,KER.PA,Handel/E-Commerce,FR0000121485
463,Keyrus S.A.,940112,FR,5UP,ALKEY.PA,IT-Dienstleistungen,FR0004029411
464,Klepierre S.A.,863272,FR,KPR,LI.PA,Immobilien,FR0000121964
465,Korian S.A.,A0LE05,FR,KO2,KORI.PA,Gesundheitswesen,FR0010386334
466,Lacroix Group S.A.,792665,FR,51M,LACR.PA,Elektrotechnologie,FR0000066607
467,Lagardere S.A.,866786,FR,LAG,MMB.PA,Medien,FR0000130213
468,Latecore S.A.,870166,FR,12J,LAT.PA,Luftfahrt/Rüstung,FR0000032278
469,Laurent-Perrier S.A.,923069,FR,LPE,LPE.PA,Getränke/Tabak,FR0006864484
470,Le Bourget-du-Lac,-,FR,not_found,not_found,not_found,not_found
471,Lectra S.A.,874052,FR,LET,LSS.PA,Sonstige Technologie,FR0000065484
472,Lexibook Linguistic Electronic System SA,906327,FR,LXB,ALLEX.PA,Konsumgüter,FR0000033599
473,Linedata Services S.A.,938367,FR,LN4,LIN.PA,IT-Dienstleistungen,FR0004156297
474,LISI S.A.,877300,FR,LI3,FII.PA,Fahrzeuge,FR0000050353
475,LNA Santé S.A.,A0LD70,FR,2N3,LNA.PA,Gesundheitswesen,FR0004170017
476,Lucibel SA,A117T7,FR,6SA,ALUCI.PA,Elektrotechnologie,FR0011884378
477,LVMH Moet Hennessy Louis Vuitton SE,853292,FR,MOH,MC.PA,Konsumgüter,FR0000121014
478,M6 Metropole Television S.A.,892790,FR,MMT,MMT.PA,Medien,FR0000053225
479,"MADE S.A.INH.      EO-,20",A0LEPJ,FR,not_found,not_found,not_found,not_found
480,Madvertise,A1J4UX,FR,MAV,FR0010812230.SG,Dienstleistungen,FR0010812230
481,Maisons France Confort S.A.,550812,FR,88M,HEXA.PA,Bau/Infrastruktur,FR0004159473
482,"MAKHEIA GR.SA INH.EO -,10",936020,FR,1VM,ALMAK.PA,Dienstleistungen,FR0000072993
483,Malteries Franco Belges S.A.,872529,FR,91U,MALT.PA,Getränke/Tabak,FR0000030074
484,Manitou B.F. S.A.,868918,FR,3MU,MTU.PA,Fahrzeuge,FR0000038606
485,MANUTAN INTL SA INH. EO 2,870176,FR,8IU,MAN.PA,Dienstleistungen,FR0000032302
486,Marie Brizard Wine & Spirits S.A.,904974,FR,BED,MBWS.PA,Getränke/Tabak,FR0000060873
487,Maroc Telecom,A0J3AH,FR,MSPA,MSPA.F,Telekom,MA0000011488
488,"MASTRAD            EO-,14",A0LD7Y,FR,7ZV,ALMAS.PA,Konsumgüter,FR0004155687
489,Mauna Kea Technologies,A1JCLA,FR,1MK,FR0010609263.SG,Gesundheitswesen,FR0010609263
490,McPhy Energy S.A.,A1XFA8,FR,M6P,MCPHY.PA,Erneuerbare Energien,FR0011742329
491,MECELEC COMPOSI. INH.EO 1,876074,FR,Ticker-Symbol:,ALORA.PA,Industrie/Mischkonzerne,FR0000061244
492,Median Technologies,A1JCLB,FR,4ZG,ALMDT.PA,Software,FR0011049824
493,Memscap S.A.,A0JJWS,FR,MSBA,MEMS.PA,Elektrotechnologie,FR0010298620
494,Mercialys,A0HFXW,FR,M8Y,MERY.PA,Immobilien,FR0010241638
495,Merck & Co. Inc.,A0YD8Q,FR,6MK,MRK,Pharma,US58933Y1055
496,Mersen S.A.,852488,FR,CBE,MRN.PA,Elektrotechnologie,FR0000039620
497,Metabolic Explorer S.A.,A0MN12,FR,7ME,METEX.PA,Biotechnologie,FR0004177046
498,"MG INTERNAT.SA INH.EO-,10",A0F5JW,FR,not_found,not_found,not_found,not_found
499,MGI Digital Graphic Technology,A0LHLN,FR,2EI,ALMDG.PA,Sonstige Technologie,FR0010353888
500,"MICROPOLE S.A.INH. EO-,05",578090,FR,MP4,MUN.PA,IT-Dienstleistungen,FR0000077570
501,MONCEY (FIN.) NOM.  EO 23,863096,FR,not_found,not_found,not_found,not_found
502,Montea SICAFI S.C.A.,A0LCLA,FR,M8E,MONT.BR,Immobilien,BE0003853703
503,Moulinvest,A12CGC,FR,7W5,ALMOU.PA,Holz/Papier,FR0011033083
504,Nanobiotix S.A.,A1J7EB,FR,5NR,NANO.PA,Biotechnologie,FR0011341205
505,Neolife SAS,A2DUMT,FR,8JB,FR0011636083.SG,Bau/Infrastruktur,FR0011636083
506,Netgem S.A.,927122,FR,NGP,ALNTG.PA,Hardware,FR0004154060
507,Neurones S.A.,938282,FR,NE9,NRO.PA,IT-Dienstleistungen,FR0004050250
508,Nexans S.A.,676168,FR,NXS,NEX.PA,Telekom,FR0000044448
509,Nexity,A0DK2J,FR,NQ9,NXI.PA,Immobilien,FR0010112524
510,Nextedia S.A.,A0JKUJ,FR,9KA,ALNXT.PA,Dienstleistungen,FR0004171346
511,Novacyt S.A.,A12CFH,FR,NYZ,ALNOV.PA,Gesundheitswesen,FR0010397232
512,NRJ Group S.A.,938989,FR,NR8,NRG.PA,Medien,FR0000121691
513,NSE S.A.,A0LCVP,FR,7YM,ALNSE.PA,Elektrotechnologie,FR0004065639
514,Oeneo S.A.,889452,FR,O64,SBT.PA,Holz/Papier,FR0000052680
515,Olympique Lyonnais Groupe S.A.,A0MJ2F,FR,XXT,OLG.PA,Freizeitprodukte,FR0010428771
516,Oncodesign S.A.,A1107T,FR,16O,ALONC.PA,Biotechnologie,FR0011766229
517,Orange S.A.,906849,FR,FTE,ORA.PA,Telekom,FR0000133308
518,ORAPI S.A.,811008,FR,O4P,FR0000075392.SG,Chemie,FR0000075392
519,"OREAL (L') INH. EO 0,2",853888,FR,LOR,OR.PA,Konsumgüter,FR0000120321
520,Orege SA,A0QZKU,FR,4ZF,OREGE.PA,Dienstleistungen,FR0010609206
521,Orpea,575626,FR,OPA,ORP.PA,Gesundheitswesen,FR0000184798
522,OSE - Pharma S.A.,A14QXP,FR,6OP,OSE.PA,Biotechnologie,FR0012127173
523,PAREF,A0HNDR,FR,G5I,PAR.PA,Immobilien,FR0010263202
524,Parrot S.A.,A0J3D7,FR,P2W,PARRO.PA,Sonstige Technologie,FR0004038263
525,"PASSAT S.A. INH.  EO 0,50",910177,FR,6JF,PSAT.PA,Handel/E-Commerce,FR0000038465
526,PCAS S.A.       INH. EO 1,936292,FR,4M0,PCA.PA,Chemie,FR0000053514
527,Pernod-Ricard S.A.,853373,FR,PER,RI.PA,Getränke/Tabak,FR0000120693
528,Peugeot Invest S.A.,890719,FR,FFP,PEUG.PA,Finanzdienstleistungen,FR0000064784
529,Pharmagest Interactive S.A.,A14XZH,FR,PHF,EQS.PA,Software,FR0012882389
530,Philip Morris International Inc.,A0NDBJ,FR,4I1,PM,Getränke/Tabak,US7181721090
531,Photonike Capital S.A.,A2JB6Y,FR,,MLPHO.PA,Finanzdienstleistungen,BE0948608451
532,Pierre & Vacances S.A.,923268,FR,PV6,VAC.PA,Hotels/Tourismus,FR0000073041
533,Piscines Desjoyaux,882352,FR,DJX,ALPDX.PA,Bau/Infrastruktur,FR0000061608
534,Pixium Vision S.A.,A116CC,FR,PXH,ALPIX.PA,Software,FR0011950641
535,Planet Media S.A.,A0LEP0,FR,2PF,ALPLA.PA,Internet,FR0010211037
536,Poujoulat S.A.,798528,FR,72Y,ALPJT.PA,Bau/Infrastruktur,FR0000066441
537,Poxel S.A.,A14M04,FR,7PO,POXEL.PA,Biotechnologie,FR0012432516
538,Prismaflex International S.A.,935256,FR,RFX,ALPRI.PA,Dienstleistungen,FR0004044600
539,Prodware SA,A0JLYL,FR,9S6,ALPRO.PA,IT-Dienstleistungen,FR0010313486
540,Publicis Groupe S.A.,859386,FR,PU4,PUB.PA,Dienstleistungen,FR0000130577
541,Quadient S.A.,919272,FR,NEQ,QDT.PA,Dienstleistungen,FR0000120560
542,Quantel S.A.,910292,FR,QTL,LBIRD.PA,Sonstige Technologie,FR0000038242
543,Quantum Genomics SAS,A1XAEB,FR,2QG,ALQGC.PA,Biotechnologie,FR0011648971
544,Qwamplify,A12CF1,FR,6WR,ALQWA.PA,Dienstleistungen,FR0010889386
545,Rallye S.A.,878000,FR,RAY,RAL.PA,Handel/E-Commerce,FR0000060618
546,Ramsay Générale de Santé S.A.,676646,FR,GD6,GDS.PA,Gesundheitswesen,FR0000044471
547,Realites,A1131S,FR,2ZQ,ALREA.PA,Immobilien,FR0011858190
548,Remy Cointreau S.A.,883206,FR,RMC,RCO.PA,Getränke/Tabak,FR0000130395
549,Renault S.A.,893113,FR,RNL,RNO.PA,Fahrzeuge,FR0000131906
550,ReWorld Media S.A.,A12CFW,FR,6H1,ALREW.PA,Medien,FR0010820274
551,Rexel S.A.,A0MM7Q,FR,E7V,RXL.PA,Handel/E-Commerce,FR0010451203
552,Riber S.A.,938526,FR,RI7,ALRIB.PA,Nanotechnologie,FR0000075954
553,Robeco Global Total Return Bond Fund,A1WZHE,FR,M9SV,M9S4.F,Finanzdienstleistungen,LU0934195610
554,Robeco Sustainable Global Stars Equities Fund N.V.,970259,FR,ROB,ROBA.AS,Finanzdienstleistungen,NL0000289783
555,Robertet S.A.,876736,FR,0R7,RBT.PA,Chemie,FR0000039091
556,Rolinco N.V.,970254,FR,ROC,ROLA.AS,Finanzdienstleistungen,NL0000289817
557,Rothschild & Co.,859054,FR,13F,ROTH.PA,Finanzdienstleistungen,FR0000031684
558,S.T. DUPONT S.A.,904028,FR,7EK,DPT.PA,Konsumgüter,FR0000054199
559,Safran S.A.,924781,FR,SEJ1,SAF.PA,Luftfahrt/Rüstung,FR0000073272
560,Samse SA,885903,FR,78S,SAMS.PA,Bau/Infrastruktur,FR0000060071
561,Sanofi S.A.,920657,FR,SNW,SAN.PA,Pharma,FR0000120578
562,Savencia S.A.,865541,FR,BGJ,SAVE.PA,Nahrungsmittel/Agrar,FR0000120107
563,Schlumberger N.V.,853390,FR,SCL,SLB,Öl/Gas,AN8068571086
564,Schneider Electric SE,860180,FR,SND,SU.PA,Elektrotechnologie,FR0000121972
565,Scor SE,A0LGQX,FR,SDRC,SCR.PA,Finanzdienstleistungen,FR0010411983
566,Sct. Informatique Indust. SA,928902,FR,XII,SII.PA,IT-Dienstleistungen,FR0000074122
567,SEB S.A.,862948,FR,GRB,SK.PA,Konsumgüter,FR0000121709
568,Seche Environnement S.A.,910933,FR,SCB,SCHP.PA,Dienstleistungen,FR0000039109
569,Sensorion S.A.,A14SVV,FR,RFM,ALSEN.PA,Biotechnologie,FR0012596468
